filename,width,height,xmin,ymin,xmax,ymax,classes,labels
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/leonberger_18.jpg,263,500,122,267,203,361,leonberger,19
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/boxer_180.jpg,500,333,179,28,393,219,boxer,8
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/american_pit_bull_terrier_162.jpg,300,225,134,32,232,162,american_pit_bull_terrier,2
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/saint_bernard_101.jpg,500,375,93,39,251,170,saint_bernard,28
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/scottish_terrier_122.jpg,449,439,259,47,394,219,scottish_terrier,30
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/scottish_terrier_136.jpg,413,500,60,68,260,339,scottish_terrier,30
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/saint_bernard_115.jpg,500,330,190,46,276,132,saint_bernard,28
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/shiba_inu_132.jpg,334,500,21,125,334,400,shiba_inu,31
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Birman_177.jpg,500,375,162,72,252,156,birman,6
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Egyptian_Mau_163.jpg,500,330,83,1,236,148,egyptian_mau,11
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/shiba_inu_126.jpg,500,332,312,1,405,119,shiba_inu,31
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/saint_bernard_129.jpg,500,375,240,157,283,196,saint_bernard,28
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Birman_163.jpg,500,334,120,45,312,264,birman,6
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/basset_hound_116.jpg,500,375,239,94,353,236,basset_hound,3
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Birman_188.jpg,334,500,69,74,220,209,birman,6
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Egyptian_Mau_188.jpg,502,376,325,103,451,212,egyptian_mau,11
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/german_shorthaired_109.jpg,500,335,311,25,390,97,german_shorthaired,14
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/english_setter_148.jpg,500,354,91,12,369,242,english_setter,13
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Siamese_168.jpg,500,375,75,41,293,246,siamese,32
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/newfoundland_127.jpg,500,333,116,56,305,240,newfoundland,22
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/pomeranian_172.jpg,200,150,51,3,120,87,pomeranian,24
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Siamese_140.jpg,367,500,181,52,364,238,siamese,32
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/german_shorthaired_121.jpg,500,375,354,108,404,152,german_shorthaired,14
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/english_setter_174.jpg,500,333,242,11,377,109,english_setter,13
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/german_shorthaired_135.jpg,500,333,146,54,377,215,german_shorthaired,14
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Siamese_154.jpg,500,375,150,33,308,191,siamese,32
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/newfoundland_133.jpg,500,375,237,83,335,169,newfoundland,22
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/pomeranian_166.jpg,189,300,26,3,173,145,pomeranian,24
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/newfoundland_168.jpg,500,375,193,85,305,179,newfoundland,22
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/scottish_terrier_186.jpg,500,333,127,108,270,246,scottish_terrier,30
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/pomeranian_12.jpg,500,375,186,1,418,284,pomeranian,24
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/english_setter_113.jpg,500,335,197,53,398,196,english_setter,13
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/german_shorthaired_152.jpg,333,500,73,154,287,303,german_shorthaired,14
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Siamese_133.jpg,334,500,80,122,251,294,siamese,32
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/newfoundland_154.jpg,500,333,156,1,465,304,newfoundland,22
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/pomeranian_101.jpg,500,375,142,66,235,198,pomeranian,24
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/shiba_inu_182.jpg,500,444,138,1,408,327,shiba_inu,31
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/pomeranian_115.jpg,300,233,148,7,235,124,pomeranian,24
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/shiba_inu_196.jpg,500,333,230,44,374,226,shiba_inu,31
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Siamese_127.jpg,500,334,275,28,435,222,siamese,32
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/german_shorthaired_146.jpg,375,500,58,125,150,197,german_shorthaired,14
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/english_setter_107.jpg,400,500,22,59,228,278,english_setter,13
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Egyptian_Mau_138.jpg,448,336,283,15,411,142,egyptian_mau,11
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Birman_138.jpg,332,500,38,1,284,232,birman,6
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/saint_bernard_166.jpg,500,329,208,128,351,253,saint_bernard,28
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Siamese_18.jpg,500,333,167,91,284,228,siamese,32
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/basset_hound_159.jpg,333,500,23,59,209,270,basset_hound,3
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/scottish_terrier_145.jpg,500,375,148,71,295,182,scottish_terrier,30
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Egyptian_Mau_104.jpg,191,188,7,2,74,80,egyptian_mau,11
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Birman_104.jpg,357,500,138,73,225,176,birman,6
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/basset_hound_171.jpg,500,333,110,36,377,333,basset_hound,3
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/basset_hound_165.jpg,500,375,32,16,271,300,basset_hound,3
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/scottish_terrier_179.jpg,500,336,110,77,216,236,scottish_terrier,30
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/shiba_inu_155.jpg,500,335,252,35,415,220,shiba_inu,31
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Birman_110.jpg,500,375,219,26,426,225,birman,6
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/newfoundland_183.jpg,479,500,33,44,415,396,newfoundland,22
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Egyptian_Mau_110.jpg,240,194,165,65,224,127,egyptian_mau,11
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/german_shorthaired_185.jpg,333,500,57,204,224,308,german_shorthaired,14
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/american_pit_bull_terrier_139.jpg,300,219,62,32,118,88,american_pit_bull_terrier,2
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/leonberger_183.jpg,500,375,226,78,373,201,leonberger,19
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/american_pit_bull_terrier_105.jpg,333,500,126,100,246,247,american_pit_bull_terrier,2
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/american_pit_bull_terrier_111.jpg,300,225,78,32,231,166,american_pit_bull_terrier,2
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Ragdoll_129.jpg,335,500,57,113,207,269,ragdoll,26
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/boxer_118.jpg,500,375,145,105,196,169,boxer,8
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/great_pyrenees_138.jpg,300,225,102,26,176,88,great_pyrenees,15
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/havanese_170.jpg,500,318,227,83,302,140,havanese,16
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/leonberger_168.jpg,500,375,287,140,418,263,leonberger,19
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/havanese_164.jpg,500,340,201,124,316,256,havanese,16
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Bengal_11.jpg,500,336,69,74,188,186,bengal,5
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/samoyed_12.jpg,375,500,108,48,239,221,samoyed,29
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/leonberger_140.jpg,500,375,93,65,225,195,leonberger,19
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/boxer_124.jpg,500,333,232,161,259,189,boxer,8
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/great_pyrenees_104.jpg,500,396,24,47,322,339,great_pyrenees,15
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/boxer_130.jpg,500,375,95,1,390,245,boxer,8
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/great_pyrenees_110.jpg,480,360,76,21,183,139,great_pyrenees,15
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/leonberger_154.jpg,500,375,172,55,363,309,leonberger,19
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/havanese_158.jpg,500,375,137,45,338,243,havanese,16
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Bombay_106.jpg,167,250,33,32,106,118,bombay,7
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/staffordshire_bull_terrier_173.jpg,500,375,101,49,298,221,staffordshire_bull_terrier,34
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/staffordshire_bull_terrier_167.jpg,500,375,138,103,319,292,staffordshire_bull_terrier,34
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Bombay_112.jpg,190,168,126,32,175,86,bombay,7
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/beagle_173.jpg,352,288,100,143,212,257,beagle,4
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/american_bulldog_136.jpg,333,500,57,142,230,340,american_bulldog,1
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/german_shorthaired_13.jpg,500,375,251,17,367,120,german_shorthaired,14
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Abyssinian_118.jpg,333,500,1,34,257,303,abyssinian,0
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/samoyed_128.jpg,500,375,80,1,340,200,samoyed,29
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Bengal_188.jpg,450,325,47,1,229,158,bengal,5
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/miniature_pinscher_129.jpg,300,225,138,65,184,130,miniature_pinscher,21
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/miniature_pinscher_101.jpg,500,492,151,20,296,191,miniature_pinscher,21
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Sphynx_197.jpg,498,500,299,79,423,211,sphynx,33
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/keeshond_133.jpg,375,500,151,157,246,277,keeshond,18
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Abyssinian_124.jpg,333,500,88,94,207,195,abyssinian,0
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/samoyed_114.jpg,500,375,176,112,236,199,samoyed,29
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/samoyed_100.jpg,500,334,136,1,344,304,samoyed,29
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/staffordshire_bull_terrier_198.jpg,500,330,145,111,300,209,staffordshire_bull_terrier,34
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/keeshond_127.jpg,500,333,150,78,272,182,keeshond,18
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Abyssinian_130.jpg,333,500,93,85,255,230,abyssinian,0
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Sphynx_183.jpg,375,500,92,11,233,154,sphynx,33
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/yorkshire_terrier_177.jpg,375,500,76,89,287,210,yorkshire_terrier,36
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/english_cocker_spaniel_123.jpg,403,302,26,147,236,289,english_cocker_spaniel,12
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/yorkshire_terrier_163.jpg,500,375,236,10,375,214,yorkshire_terrier,36
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/japanese_chin_132.jpg,500,371,28,10,266,201,japanese_chin,17
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Bombay_1.jpg,183,275,93,43,151,99,bombay,7
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Maine_Coon_160.jpg,500,333,192,88,310,212,maine_coon,20
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Maine_Coon_174.jpg,375,500,145,37,257,165,maine_coon,20
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/wheaten_terrier_142.jpg,500,375,272,179,379,266,wheaten_terrier,35
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Russian_Blue_191.jpg,335,500,36,14,289,312,russian_blue,27
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/newfoundland_14.jpg,500,379,148,39,355,244,newfoundland,22
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/chihuahua_114.jpg,300,220,53,27,239,121,chihuahua,10
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Birman_16.jpg,500,333,65,16,294,221,birman,6
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Persian_108.jpg,434,500,225,52,381,195,persian,23
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/British_Shorthair_103.jpg,500,333,108,149,199,229,british_shorthair,9
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/pug_148.jpg,300,200,70,48,168,120,pug,25
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Russian_Blue_146.jpg,293,500,36,65,137,172,russian_blue,27
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Persian_120.jpg,375,500,112,64,217,164,persian,23
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/pug_160.jpg,300,225,130,38,237,132,pug,25
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Persian_16.jpg,375,500,195,61,374,177,persian,23
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/chihuahua_128.jpg,300,225,94,35,235,136,chihuahua,10
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/wheaten_terrier_181.jpg,500,330,120,1,331,222,wheaten_terrier,35
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Persian_134.jpg,500,375,336,15,486,158,persian,23
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/wheaten_terrier_180.jpg,500,330,194,121,295,228,wheaten_terrier,35
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Russian_Blue_153.jpg,400,267,86,28,306,258,russian_blue,27
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/pug_175.jpg,300,224,85,43,210,164,pug,25
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Persian_135.jpg,500,352,158,3,384,183,persian,23
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/pug_161.jpg,300,281,65,36,199,166,pug,25
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/yorkshire_terrier_189.jpg,500,334,274,84,402,207,yorkshire_terrier,36
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Persian_121.jpg,333,500,1,42,328,308,persian,23
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/chihuahua_129.jpg,273,300,83,1,217,147,chihuahua,10
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Persian_17.jpg,375,500,1,100,375,453,persian,23
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/chihuahua_101.jpg,500,334,255,30,354,111,chihuahua,10
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/pug_149.jpg,300,253,100,15,241,135,pug,25
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/newfoundland_15.jpg,500,333,87,26,288,249,newfoundland,22
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/British_Shorthair_116.jpg,500,500,131,80,432,366,british_shorthair,9
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/chihuahua_115.jpg,300,279,84,17,223,138,chihuahua,10
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/wheaten_terrier_143.jpg,375,500,88,85,266,231,wheaten_terrier,35
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Maine_Coon_175.jpg,375,500,102,15,272,204,maine_coon,20
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/japanese_chin_127.jpg,375,500,126,104,248,197,japanese_chin,17
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Russian_Blue_184.jpg,500,314,339,90,422,166,russian_blue,27
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/japanese_chin_133.jpg,500,333,68,96,199,248,japanese_chin,17
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Maine_Coon_161.jpg,500,333,165,31,356,235,maine_coon,20
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Abyssinian_17.jpg,275,411,38,92,136,192,abyssinian,0
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/wheaten_terrier_157.jpg,500,375,222,188,406,348,wheaten_terrier,35
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Maine_Coon_149.jpg,333,500,98,105,246,255,maine_coon,20
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/american_bulldog_10.jpg,500,334,103,47,330,268,american_bulldog,1
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/yorkshire_terrier_162.jpg,500,375,220,38,347,235,yorkshire_terrier,36
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/samoyed_101.jpg,500,375,170,87,222,159,samoyed,29
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Sphynx_182.jpg,300,450,111,47,240,154,sphynx,33
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/miniature_pinscher_114.jpg,300,225,86,1,187,107,miniature_pinscher,21
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Abyssinian_131.jpg,311,320,17,25,206,180,abyssinian,0
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/keeshond_126.jpg,500,333,224,36,437,219,keeshond,18
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/keeshond_132.jpg,500,375,127,26,333,305,keeshond,18
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Sphynx_196.jpg,375,500,138,107,259,227,sphynx,33
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/miniature_pinscher_100.jpg,500,375,79,1,268,267,miniature_pinscher,21
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/samoyed_115.jpg,500,333,177,75,262,206,samoyed,29
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/chihuahua_15.jpg,372,500,115,106,341,255,chihuahua,10
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/miniature_pinscher_128.jpg,300,197,68,6,153,67,miniature_pinscher,21
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Bengal_189.jpg,320,240,212,86,289,176,bengal,5
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Bengal_162.jpg,300,225,195,49,248,107,bengal,5
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/german_shorthaired_12.jpg,500,375,208,21,381,155,german_shorthaired,14
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Sphynx_141.jpg,500,332,277,64,404,191,sphynx,33
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Sphynx_155.jpg,500,429,221,21,454,277,sphynx,33
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/american_bulldog_137.jpg,500,333,225,80,315,170,american_bulldog,1
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Bengal_176.jpg,300,225,71,1,182,109,bengal,5
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/staffordshire_bull_terrier_166.jpg,333,500,80,64,233,174,staffordshire_bull_terrier,34
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/beagle_172.jpg,500,375,191,54,390,257,beagle,4
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/beagle_166.jpg,500,375,132,52,277,165,beagle,4
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Sphynx_169.jpg,500,333,293,49,443,193,sphynx,33
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/miniature_pinscher_10.jpg,500,375,107,56,455,308,miniature_pinscher,21
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Bombay_107.jpg,300,225,84,17,225,160,bombay,7
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/havanese_159.jpg,500,373,68,24,388,303,havanese,16
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/leonberger_155.jpg,500,375,134,96,369,330,leonberger,19
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/great_pyrenees_111.jpg,500,334,98,1,299,201,great_pyrenees,15
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/boxer_131.jpg,333,500,36,40,192,216,boxer,8
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/great_pyrenees_105.jpg,500,375,140,100,295,247,great_pyrenees,15
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/boxer_125.jpg,500,333,256,110,340,193,boxer,8
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/leonberger_141.jpg,500,375,100,92,255,236,leonberger,19
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/american_pit_bull_terrier_10.jpg,500,368,307,80,409,157,american_pit_bull_terrier,2
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/samoyed_13.jpg,333,500,141,13,313,202,samoyed,29
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/havanese_165.jpg,500,332,143,94,302,214,havanese,16
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/leonberger_169.jpg,500,375,129,86,235,194,leonberger,19
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/great_pyrenees_139.jpg,500,414,93,44,215,126,great_pyrenees,15
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/boxer_119.jpg,500,333,211,131,276,195,boxer,8
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/american_pit_bull_terrier_110.jpg,263,300,95,54,193,155,american_pit_bull_terrier,2
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Maine_Coon_203.jpg,327,500,96,35,234,185,maine_coon,20
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Ragdoll_128.jpg,500,333,120,1,441,280,ragdoll,26
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/leonberger_182.jpg,500,476,68,58,468,364,leonberger,19
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Maine_Coon_217.jpg,296,300,81,28,222,188,maine_coon,20
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/american_pit_bull_terrier_104.jpg,500,333,187,24,469,317,american_pit_bull_terrier,2
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Ragdoll_114.jpg,333,500,68,73,242,251,ragdoll,26
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Ragdoll_100.jpg,461,364,170,15,402,269,ragdoll,26
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/american_pit_bull_terrier_138.jpg,237,300,101,65,215,156,american_pit_bull_terrier,2
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/newfoundland_182.jpg,500,375,145,1,426,287,newfoundland,22
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/shiba_inu_154.jpg,364,500,107,34,343,270,shiba_inu,31
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/scottish_terrier_178.jpg,500,333,170,141,243,252,scottish_terrier,30
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/basset_hound_164.jpg,500,333,388,163,486,287,basset_hound,3
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/german_shorthaired_184.jpg,500,371,269,168,334,233,german_shorthaired,14
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Egyptian_Mau_111.jpg,409,258,270,76,329,140,egyptian_mau,11
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Egyptian_Mau_105.jpg,450,427,177,1,336,160,egyptian_mau,11
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/german_shorthaired_190.jpg,500,375,191,48,427,236,german_shorthaired,14
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/basset_hound_170.jpg,500,333,94,47,296,321,basset_hound,3
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Birman_105.jpg,500,333,222,41,346,171,birman,6
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/scottish_terrier_144.jpg,500,375,112,111,280,280,scottish_terrier,30
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/basset_hound_158.jpg,500,333,175,113,255,188,basset_hound,3
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/saint_bernard_167.jpg,500,333,149,103,321,252,saint_bernard,28
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/wheaten_terrier_17.jpg,500,332,164,116,226,162,wheaten_terrier,35
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/saint_bernard_173.jpg,500,333,135,62,409,277,saint_bernard,28
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Birman_139.jpg,362,500,84,1,242,182,birman,6
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/scottish_terrier_150.jpg,500,375,171,19,341,296,scottish_terrier,30
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/Siamese_126.jpg,375,500,42,31,262,268,siamese,32
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/pomeranian_114.jpg,198,300,47,62,108,140,pomeranian,24
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/newfoundland_141.jpg,500,335,227,62,451,292,newfoundland,22
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/english_setter_106.jpg,500,333,158,113,267,231,english_setter,13
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/german_shorthaired_147.jpg,500,375,1,20,386,321,german_shorthaired,14
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/german_shorthaired_153.jpg,333,500,106,91,248,182,german_shorthaired,14
/Users/ayushman/Desktop/Datasets/oxford-iiit-pet/images/english_setter_112.jpg,335,500,28,125,216,262,english_setter,13
